"state","district","market","commodity","variety","arrival_date","min_price","max_price","modal_price"
"Punjab","Nawanshahr","Nawan Shahar(MandiRaho)","Wheat","Other","19/04/2021","1975","1975","1975"
"Punjab","Patiala","Nabha","Apple","Other","19/04/2021","6000","14000","8000"
"Punjab","Patiala","Nabha","Bhindi(Ladies Finger)","Other","19/04/2021","2700","4500","3500"
"Punjab","Patiala","Nabha","Bitter gourd","Other","19/04/2021","1800","3000","2200"
"Punjab","Patiala","Nabha","Brinjal","Other","19/04/2021","800","1400","1000"
"Punjab","Patiala","Nabha","Cauliflower","Other","19/04/2021","600","1200","1000"
"Punjab","Patiala","Nabha","Cucumbar(Kheera)","Other","19/04/2021","800","1600","1200"
"Punjab","Patiala","Nabha","Garlic","Other","19/04/2021","2800","5000","3400"
"Punjab","Patiala","Nabha","Ginger(Dry)","Other","19/04/2021","2600","4000","3300"
"Punjab","Patiala","Nabha","Grapes","Other","19/04/2021","5000","9000","7100"
"Punjab","Patiala","Nabha","Green Chilli","Other","19/04/2021","1300","2400","1600"
"Punjab","Patiala","Nabha","Guava","Other","19/04/2021","4700","6000","5400"
"Punjab","Patiala","Nabha","Karbuja(Musk Melon)","Karbhuja","19/04/2021","2600","4000","3100"
"Punjab","Patiala","Nabha","Mango","Other","19/04/2021","3600","7000","4400"
"Punjab","Patiala","Nabha","Mousambi(Sweet Lime)","Other","19/04/2021","6000","9000","7800"
"Punjab","Patiala","Nabha","Onion","Other","19/04/2021","600","1200","800"
"Punjab","Patiala","Nabha","Peas cod","Other","19/04/2021","3000","3000","3000"
"Punjab","Patiala","Nabha","Potato","Other","19/04/2021","400","800","600"
"Punjab","Patiala","Nabha","Squash(Chappal Kadoo)","Other","19/04/2021","800","1300","1000"
"Punjab","Patiala","Nabha","Tomato","Other","19/04/2021","1000","1800","1400"
"Punjab","Patiala","Nabha","Water Melon","Other","19/04/2021","1200","2300","1700"
"Punjab","Ropar (Rupnagar)","Chamkaur Sahib","Apple","Apple","19/04/2021","7900","8000","7950"
"Punjab","Ropar (Rupnagar)","Chamkaur Sahib","Banana","Other","19/04/2021","2300","2400","2350"
"Punjab","Ropar (Rupnagar)","Chamkaur Sahib","Bhindi(Ladies Finger)","Other","19/04/2021","3400","3500","3450"
"Punjab","Ropar (Rupnagar)","Chamkaur Sahib","Bitter gourd","Bitter Gourd","19/04/2021","2400","2500","2450"
"Punjab","Ropar (Rupnagar)","Chamkaur Sahib","Bottle gourd","Other","19/04/2021","800","900","850"
"Punjab","Ropar (Rupnagar)","Chamkaur Sahib","Brinjal","Other","19/04/2021","1300","1400","1350"
"Punjab","Ropar (Rupnagar)","Chamkaur Sahib","Capsicum","Other","19/04/2021","2400","2500","2450"
"Punjab","Ropar (Rupnagar)","Chamkaur Sahib","Cauliflower","Other","19/04/2021","700","800","750"
"Punjab","Ropar (Rupnagar)","Chamkaur Sahib","Coriander(Leaves)","Coriander","19/04/2021","900","1000","950"
"Punjab","Ropar (Rupnagar)","Chamkaur Sahib","Cucumbar(Kheera)","Other","19/04/2021","1400","1500","1450"
"Punjab","Ropar (Rupnagar)","Chamkaur Sahib","Garlic","Average","19/04/2021","4100","4200","4150"
"Punjab","Ropar (Rupnagar)","Chamkaur Sahib","Ginger(Green)","Green Ginger","19/04/2021","3100","3200","3150"
"Punjab","Ropar (Rupnagar)","Chamkaur Sahib","Grapes","Other","19/04/2021","6400","6500","6450"
"Punjab","Ropar (Rupnagar)","Chamkaur Sahib","Green Chilli","Other","19/04/2021","1400","1500","1450"
"Punjab","Ropar (Rupnagar)","Chamkaur Sahib","Karbuja(Musk Melon)","Other","19/04/2021","2500","2600","2550"
"Punjab","Ropar (Rupnagar)","Chamkaur Sahib","Lemon","Lemon","19/04/2021","8400","8500","8450"
"Punjab","Ropar (Rupnagar)","Chamkaur Sahib","Long Melon(Kakri)","Long Melon (Kakri)","19/04/2021","1900","2000","1950"
"Punjab","Ropar (Rupnagar)","Chamkaur Sahib","Mango","Other","19/04/2021","6400","6500","6450"
"Punjab","Ropar (Rupnagar)","Chamkaur Sahib","Onion","Other","19/04/2021","1300","1400","1350"
"Punjab","Ropar (Rupnagar)","Chamkaur Sahib","Papaya","Other","19/04/2021","2100","2200","2150"
"Punjab","Ropar (Rupnagar)","Chamkaur Sahib","Pomegranate","Other","19/04/2021","7100","7200","7150"
"Punjab","Ropar (Rupnagar)","Chamkaur Sahib","Potato","Other","19/04/2021","300","400","350"
"Punjab","Ropar (Rupnagar)","Chamkaur Sahib","Pumpkin","Other","19/04/2021","500","600","550"
"Punjab","Ropar (Rupnagar)","Chamkaur Sahib","Tomato","Other","19/04/2021","1900","2000","1950"
"Punjab","Ropar (Rupnagar)","Chamkaur Sahib","Water Melon","Other","19/04/2021","2500","2600","2550"
"Punjab","Ropar (Rupnagar)","Morinda","Apple","Apple","19/04/2021","7300","7300","7300"
"Punjab","Ropar (Rupnagar)","Morinda","Banana","Medium","19/04/2021","1100","1100","1100"
"Punjab","Ropar (Rupnagar)","Morinda","Bottle gourd","Bottle Gourd","19/04/2021","700","700","700"
"Punjab","Ropar (Rupnagar)","Morinda","Capsicum","Capsicum","19/04/2021","2100","2100","2100"
"Punjab","Ropar (Rupnagar)","Morinda","Cauliflower","Other","19/04/2021","600","600","600"
"Punjab","Ropar (Rupnagar)","Morinda","Cucumbar(Kheera)","Cucumbar","19/04/2021","1000","1000","1000"
"Punjab","Ropar (Rupnagar)","Morinda","Ginger(Green)","Green Ginger","19/04/2021","2700","2700","2700"
"Punjab","Ropar (Rupnagar)","Morinda","Grapes","Black","19/04/2021","3200","3200","3200"
"Punjab","Ropar (Rupnagar)","Morinda","Green Chilli","Green Chilly","19/04/2021","2600","2600","2600"
"Punjab","Ropar (Rupnagar)","Morinda","Kinnow","Kinnow","19/04/2021","4000","4000","4000"
"Punjab","Ropar (Rupnagar)","Morinda","Onion","Onion","19/04/2021","1500","1500","1500"
"Punjab","Ropar (Rupnagar)","Morinda","Papaya","Papaya","19/04/2021","2800","2800","2800"
"Punjab","Ropar (Rupnagar)","Morinda","Peas Wet","Peas Wet","19/04/2021","4000","4000","4000"
"Punjab","Ropar (Rupnagar)","Morinda","Potato","Potato","19/04/2021","580","580","580"
"Punjab","Ropar (Rupnagar)","Morinda","Raddish","Raddish","19/04/2021","800","800","800"
"Punjab","Ropar (Rupnagar)","Morinda","Tomato","Tomato","19/04/2021","1900","1900","1900"
"Punjab","Ropar (Rupnagar)","Morinda","Water Melon","Water Melon","19/04/2021","1000","1000","1000"
"Punjab","Sangrur","Ahmedgarh","Bottle gourd","Other","19/04/2021","500","600","550"
"Punjab","Sangrur","Ahmedgarh","Pumpkin","Other","19/04/2021","700","900","800"
"Punjab","Sangrur","Ahmedgarh","Raddish","Other","19/04/2021","500","700","600"
"Punjab","Sangrur","Dhuri","Apple","Other","19/04/2021","10000","11000","10500"
"Punjab","Sangrur","Dhuri","Banana","Other","19/04/2021","1100","1300","1200"
"Punjab","Sangrur","Dhuri","Capsicum","Other","19/04/2021","900","1000","950"
"Punjab","Sangrur","Dhuri","Grapes","Other","19/04/2021","5000","6500","6000"
"Punjab","Sangrur","Dhuri","Onion","Other","19/04/2021","1100","1400","1250"
"Punjab","Sangrur","Dhuri","Potato","Local","19/04/2021","550","650","600"
"Punjab","Sangrur","Dhuri","Pumpkin","Other","19/04/2021","600","700","650"
"Punjab","Sangrur","Dhuri","Tomato","Other","19/04/2021","1600","1800","1700"
"Punjab","Sangrur","Dhuri","Water Melon","Other","19/04/2021","1300","1400","1350"
"Rajasthan","Ajmer","Beawar","Cummin Seed(Jeera)","Other","19/04/2021","11200","13000","12100"
"Rajasthan","Ajmer","Beawar","Guar","Other","19/04/2021","3600","3650","3625"
"Rajasthan","Ajmer","Beawar","Mustard","Other","19/04/2021","5700","5800","5750"
"Rajasthan","Ajmer","Beawar","Taramira","Other","19/04/2021","5000","5100","5050"
"Rajasthan","Ajmer","Bijay Nagar","Onion","1st Sort","19/04/2021","530","1245","950"
"Rajasthan","Ajmer","Bijay Nagar","Tomato","Deshi","19/04/2021","325","535","410"
"Rajasthan","Chittorgarh","Begu","Maize","Other","19/04/2021","1450","1740","1710"
"Rajasthan","Chittorgarh","Begu","Wheat","Other","19/04/2021","1700","1850","1840"
"Rajasthan","Chittorgarh","Kapasan","Wheat","Lokwan","19/04/2021","1575","1840","1650"
"Rajasthan","Churu","Churu","Garlic","Average","19/04/2021","3000","5000","4000"
"Rajasthan","Churu","Churu","Onion","1st Sort","19/04/2021","1000","1800","1200"
"Rajasthan","Churu","Churu","Potato","(Red Nanital)","19/04/2021","600","1200","800"
"Rajasthan","Dausa","Lalsot(Mandabari)","Bajra(Pearl Millet/Cumbu)","Other","19/04/2021","1268","1340","1310"
"Rajasthan","Dausa","Lalsot(Mandabari)","Bengal Gram(Gram)(Whole)","Other","19/04/2021","4701","5536","5450"
"Rajasthan","Dausa","Lalsot(Mandabari)","Mustard","Other","19/04/2021","6833","7170","7083"
"Rajasthan","Dausa","Lalsot(Mandabari)","Wheat","Other","19/04/2021","1700","1734","1720"
"Rajasthan","Ganganagar","Sriganganagar(F&V)","Bhindi(Ladies Finger)","Other","19/04/2021","3300","3600","3500"
"Rajasthan","Ganganagar","Sriganganagar(F&V)","Bitter gourd","Other","19/04/2021","1600","2000","1800"
"Rajasthan","Ganganagar","Sriganganagar(F&V)","Cabbage","Other","19/04/2021","700","900","800"
"Rajasthan","Ganganagar","Sriganganagar(F&V)","Capsicum","Other","19/04/2021","1100","1300","1200"
"Rajasthan","Ganganagar","Sriganganagar(F&V)","Cauliflower","Other","19/04/2021","1100","1300","1200"
"Rajasthan","Ganganagar","Sriganganagar(F&V)","Cucumbar(Kheera)","Other","19/04/2021","1300","1600","1500"
"Rajasthan","Ganganagar","Sriganganagar(F&V)","Onion","Other","19/04/2021","900","1100","1000"
"Rajasthan","Ganganagar","Sriganganagar(F&V)","Potato","Other","19/04/2021","800","1000","900"
"Rajasthan","Ganganagar","Sriganganagar(F&V)","Raddish","Other","19/04/2021","200","400","300"
"Rajasthan","Ganganagar","Sriganganagar(F&V)","Tinda","Other","19/04/2021","2800","3100","3000"
"Rajasthan","Ganganagar","Sriganganagar(F&V)","Tomato","Other","19/04/2021","1500","1800","1700"
"Rajasthan","Hanumangarh","Suratgarh","Barley (Jau)","Other","19/04/2021","1450","1700","1650"
"Rajasthan","Hanumangarh","Suratgarh","Bengal Gram(Gram)(Whole)","Bengal Gram (Split)","19/04/2021","5715","5715","5715"
"Rajasthan","Hanumangarh","Suratgarh","Garlic","Average","19/04/2021","8000","9000","8400"
"Rajasthan","Hanumangarh","Suratgarh","Mustard","Other","19/04/2021","6300","6549","6450"
"Rajasthan","Hanumangarh","Suratgarh","Onion","1st Sort","19/04/2021","1000","1200","1100"
"Rajasthan","Hanumangarh","Suratgarh","Potato","(Red Nanital)","19/04/2021","600","800","700"
"Rajasthan","Hanumangarh","Suratgarh","Tomato","Deshi","19/04/2021","1800","2100","1900"
"Rajasthan","Hanumangarh","Suratgarh","Wheat","Other","19/04/2021","1911","1957","1945"
"Rajasthan","Jalore","Jalore","Bhindi(Ladies Finger)","Other","19/04/2021","2500","3000","2800"
"Rajasthan","Jalore","Jalore","Bottle gourd","Other","19/04/2021","1200","1500","1300"
"Rajasthan","Jalore","Jalore","Cabbage","Other","19/04/2021","800","1000","900"
"Rajasthan","Jalore","Jalore","Capsicum","Other","19/04/2021","2000","2500","2300"
"Rajasthan","Jalore","Jalore","Cauliflower","Other","19/04/2021","1200","1500","1300"
"Rajasthan","Jalore","Jalore","Coriander(Leaves)","Other","19/04/2021","1000","1500","1300"
"Rajasthan","Jalore","Jalore","Cucumbar(Kheera)","Other","19/04/2021","1500","2000","1800"
"Rajasthan","Jalore","Jalore","Green Chilli","Other","19/04/2021","2000","2500","2200"
"Rajasthan","Jalore","Jalore","Guar","Gwar","19/04/2021","4000","5000","4500"
"Rajasthan","Jalore","Jalore","Lemon","Other","19/04/2021","7000","8000","7500"
"Rajasthan","Jalore","Jalore","Onion","Other","19/04/2021","1200","1500","1400"
"Rajasthan","Jalore","Jalore","Potato","Other","19/04/2021","800","1000","900"
"Rajasthan","Jalore","Jalore","Tinda","Other","19/04/2021","1200","1500","1300"
"Rajasthan","Jalore","Jalore","Tomato","Other","19/04/2021","1200","1500","1300"
"Rajasthan","Rajasamand","Rajasamand","Onion","Onion","19/04/2021","1200","1500","1350"
"Rajasthan","Rajasamand","Rajasamand","Potato","Potato","19/04/2021","1100","1300","1200"
"Rajasthan","Rajasamand","Rajasamand","Tomato","Tomato","19/04/2021","800","1000","900"
"Rajasthan","Sikar","Surajgarh","Mustard","Other","19/04/2021","6420","6420","6420"
"Tamil Nadu","Coimbatore","Anaimalai","Coconut","Other","19/04/2021","3200","3400","3300"
"Tamil Nadu","Coimbatore","Annur","Maize","Other","19/04/2021","1800","1880","1850"
"Tamil Nadu","Coimbatore","Karamadai","Coconut","Other","19/04/2021","2500","3000","2750"
"Tamil Nadu","Coimbatore","Kianthukadavu","Coconut","Grade- II","19/04/2021","2400","3900","3600"
"Tamil Nadu","Coimbatore","Madathukulam","Coconut","Coconut","19/04/2021","3000","3200","3100"
"Tamil Nadu","Coimbatore","Madathukulam","Paddy(Dhan)(Common)","Other","19/04/2021","1750","1775","1765"
"Tamil Nadu","Coimbatore","Palladam","Coconut","Other","19/04/2021","2270","2470","2370"
"Tamil Nadu","Coimbatore","Pollachi","Coconut","Other","19/04/2021","2400","3900","3400"
"Tamil Nadu","Coimbatore","Pongalur","Coconut","Other","19/04/2021","1800","2000","1900"
"Tamil Nadu","Coimbatore","Pudupalayam","Coconut","Coconut","19/04/2021","3300","3500","3400"
"Tamil Nadu","Coimbatore","Thiruppur","Coconut","Coconut","19/04/2021","1850","2050","1950"
"Tamil Nadu","Coimbatore","Udumalpet","Coconut","Other","19/04/2021","2600","2900","2700"
"Tamil Nadu","Coimbatore","Udumalpet","Copra","other","19/04/2021","11600","12300","11800"
"Tamil Nadu","Coimbatore","Udumalpet","Maize","Hybrid Red (Cattle Feed)","19/04/2021","1490","1590","1530"
"Tamil Nadu","Dindigul","Oddunchairum","Coconut","Other","19/04/2021","2600","3000","2600"
"Tamil Nadu","Erode","Alangeyam","Maize","Other","19/04/2021","1700","1770","1750"
"Tamil Nadu","Erode","Dharapuram","Coconut","Big","19/04/2021","2725","3620","3575"
"Tamil Nadu","Erode","Erode","Turmeric","Bulb","19/04/2021","5269","7789","6529"
"Tamil Nadu","Erode","Erode","Turmeric","Finger","19/04/2021","5799","8629","7214"
"Tamil Nadu","Erode","Kunnathur","Coconut","Coconut","19/04/2021","2700","3600","3420"
"Tamil Nadu","Erode","Muthur","Coconut","Coconut","19/04/2021","2725","3620","3515"
"Tamil Nadu","Erode","Perundurai","Turmeric","Bulb","19/04/2021","6366","8599","7094"
"Tamil Nadu","Erode","Perundurai","Turmeric","Finger","19/04/2021","6899","8599","7834"
"Tamil Nadu","Erode","Vellakkoil","Copra","Copra","19/04/2021","8400","12390","11940"
"Tamil Nadu","Madurai","Madurai","Paddy(Dhan)(Common)","ADT 43","19/04/2021","1500","1538","1520"
"Tamil Nadu","Madurai","Madurai","Paddy(Dhan)(Common)","Ponni","19/04/2021","1709","1769","1739"
"Tamil Nadu","Madurai","Thirumangalam","Cotton","MCU 5","19/04/2021","4800","4900","4850"
"Tamil Nadu","Madurai","Thirumangalam","Cotton","Other","19/04/2021","4550","4650","4600"
"Tamil Nadu","Madurai","Thirumangalam","Paddy(Dhan)(Common)","ADT 43","19/04/2021","1850","2050","1950"
"Tamil Nadu","Madurai","Thirumangalam","Paddy(Dhan)(Common)","Ponni","19/04/2021","2050","2250","2150"
"Tamil Nadu","Madurai","Usilampatty","Cotton","MCU 5","19/04/2021","4800","4900","4850"
"Tamil Nadu","Madurai","Usilampatty","Cotton","Other","19/04/2021","4600","4700","4650"
"Tamil Nadu","Madurai","Usilampatty","Paddy(Dhan)(Common)","ADT 43","19/04/2021","1800","1900","1850"
"Tamil Nadu","Madurai","Usilampatty","Paddy(Dhan)(Common)","Ponni","19/04/2021","2100","2200","2150"
"Tamil Nadu","Nagercoil (Kannyiakumari)","Kulasekaram","Rubber","Other","19/04/2021","10700","16400","14600"
"Tamil Nadu","Namakkal","Namagiripettai","Ragi (Finger Millet)","Other","19/04/2021","3400","3800","3600"
"Tamil Nadu","Namakkal","Namagiripettai","Turmeric","Bulb","19/04/2021","7500","8100","7800"
"Tamil Nadu","Namakkal","Namagiripettai","Turmeric","Finger","19/04/2021","7950","9560","8755"
"Tamil Nadu","Namakkal","Namakkal","Copra","other","19/04/2021","11100","12400","12050"
"Tamil Nadu","Namakkal","Rasipuram","Copra","other","19/04/2021","10000","11800","11400"
"Tamil Nadu","Namakkal","Tiruchengode","Turmeric","Bulb","19/04/2021","6799","8599","7800"
"Tamil Nadu","Namakkal","Tiruchengode","Turmeric","Finger","19/04/2021","7009","9569","8500"
"Tamil Nadu","Namakkal","Velur","Copra","other","19/04/2021","11689","12789","12419"
"Tamil Nadu","Thanjavur","Vallam","Paddy(Dhan)(Common)","B P T","19/04/2021","1800","1900","1850"
"Tamil Nadu","Theni","Bodinayakkanur","Coconut","Medium","19/04/2021","3200","4200","3600"
"Tamil Nadu","Theni","Bodinayakkanur","Cotton","RCH-2","19/04/2021","5000","6000","5500"
"Tamil Nadu","Theni","Bodinayakkanur","Paddy(Dhan)(Common)","Other","19/04/2021","1700","1800","1750"
"Tamil Nadu","Theni","Chinnamanur","Banana","Poovan","19/04/2021","4400","4800","4600"
"Tamil Nadu","Theni","Chinnamanur","Banana","Red Banana","19/04/2021","4200","4600","4400"
"Tamil Nadu","Theni","Chinnamanur","Coconut","Medium","19/04/2021","3200","4200","3600"
"Tamil Nadu","Theni","Chinnamanur","Paddy(Dhan)(Common)","Other","19/04/2021","1720","1820","1780"
"Tamil Nadu","Theni","Cumbum","Coconut","Medium","19/04/2021","3200","4200","3600"
"Tamil Nadu","Theni","Cumbum","Jowar(Sorghum)","Other","19/04/2021","1400","1600","1500"
"Tamil Nadu","Theni","Cumbum","Paddy(Dhan)(Common)","Other","19/04/2021","1730","1830","1780"
"Tamil Nadu","Vellore","Kaveripakkam","Paddy(Dhan)(Common)","Other","19/04/2021","1753","1767","1760"
"Telangana","Karimnagar","Koratla","Paddy(Dhan)(Common)","MTU-1010","19/04/2021","1888","1888","1888"
"Telangana","Karimnagar","Sircilla","Paddy(Dhan)(Common)","MTU-1010","19/04/2021","1888","1888","1888"
"Telangana","Khammam","Burgampadu","Paddy(Dhan)(Common)","1001","19/04/2021","1850","1870","1860"
"Telangana","Khammam","Charla","Paddy(Dhan)(Common)","MTU-1010","19/04/2021","1860","1880","1870"
"Telangana","Khammam","Sattupalli","Maize","Hybrid","19/04/2021","1800","1860","1850"
"Telangana","Mahbubnagar","Wanaparthy town","Groundnut","Local","19/04/2021","4005","6010","5467"
"Telangana","Nalgonda","Chandur(Mungodu)","Paddy(Dhan)(Common)","I.R. 64","19/04/2021","1888","1888","1888"
"Telangana","Nalgonda","Huzurnagar","Paddy(Dhan)(Common)","B P T","19/04/2021","1888","1888","1888"
"Telangana","Nalgonda","Nakrekal","Paddy(Dhan)(Common)","MTU-1010","19/04/2021","1888","1888","1888"
"Telangana","Nalgonda","Nalgonda","Paddy(Dhan)(Common)","B P T","19/04/2021","1888","1888","1888"
"Telangana","Nalgonda","Nidamanoor","Paddy(Dhan)(Common)","1001","19/04/2021","1888","1888","1888"
"Telangana","Nalgonda","Venkateswarnagar","Paddy(Dhan)(Common)","1001","19/04/2021","1888","1888","1888"
"Telangana","Nalgonda","Venkateswarnagar(Chintapalli)","Paddy(Dhan)(Common)","1001","19/04/2021","1888","1888","1888"
"Telangana","Nizamabad","Armoor","Paddy(Dhan)(Common)","MTU-1010","19/04/2021","1888","1888","1888"
"Telangana","Nizamabad","Bodhan","Paddy(Dhan)(Common)","MTU-1010","19/04/2021","1888","1888","1888"
"Telangana","Nizamabad","Pitlam","Paddy(Dhan)(Common)","MTU-1010","19/04/2021","1888","1888","1888"
"Telangana","Ranga Reddy","Medchal","Maize","Hybrid","19/04/2021","1850","1850","1850"
"Telangana","Ranga Reddy","Medchal","Paddy(Dhan)(Common)","I.R. 64","19/04/2021","1888","1888","1888"
"Telangana","Warangal","Kesamudram","Groundnut","Local","19/04/2021","3909","5251","4811"
"Telangana","Warangal","Kesamudram","Maize","Local","19/04/2021","1221","1531","1474"
"Tripura","Sepahijala","Melaghar","Banana","Banana - Ripe","19/04/2021","1600","2800","2000"
"Tripura","Sepahijala","Melaghar","Bhindi(Ladies Finger)","Other","19/04/2021","1000","1500","1200"
"Tripura","Sepahijala","Melaghar","Bitter gourd","Bitter Gourd","19/04/2021","2500","3000","2800"
"Tripura","Sepahijala","Melaghar","Cucumbar(Kheera)","Cucumbar","19/04/2021","2900","3100","3000"
"Tripura","Sepahijala","Melaghar","Fish","Bata Putti","19/04/2021","17000","19000","18000"
"Tripura","Sepahijala","Melaghar","Fish","Katla(Big)","19/04/2021","24000","26000","25000"
"Tripura","Sepahijala","Melaghar","Fish","Rahu(Local)","19/04/2021","22000","24000","23000"
"Tripura","Sepahijala","Melaghar","Green Chilli","Green Chilly","19/04/2021","6000","7000","6500"
